,Network,Station,Location,Channel,Start,End
1094,2A,REF11,,GLN,2018-01-26T00:00:00.000000Z,2018-01-26T00:00:00.000000Z
1095,2A,REF11,,GLZ,2018-01-25T00:00:00.000000Z,2018-01-25T16:59:59.995000Z
1096,2A,REF11,,GLZ,2018-01-25T17:00:00.000000Z,2018-01-26T00:00:00.000000Z
1097,2A,BBS05,,HHE,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1098,2A,BBS05,,HHN,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1099,2A,BBS05,,HHZ,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1100,2A,BBS06,,HHE,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1101,2A,BBS06,,HHN,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1102,2A,BBS06,,HHZ,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1103,2A,REF02,,GLE,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1104,2A,REF02,,GLN,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1105,2A,REF02,,GLZ,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1106,2A,REF03,,GLE,2018-01-26T00:00:00.000000Z,2018-01-26T07:14:58.249000Z
1107,2A,REF03,,GLN,2018-01-26T00:00:00.000000Z,2018-01-26T07:14:58.249000Z
1108,2A,REF03,,GLZ,2018-01-26T00:00:00.000000Z,2018-01-26T07:14:58.999000Z
1109,2A,REF04,,GLE,2018-01-26T00:00:00.000000Z,2018-01-26T00:03:07.749000Z
1110,2A,REF04,,GLE,2018-01-26T00:03:48.000000Z,2018-01-26T00:03:57.970000Z
1111,2A,REF04,,GLE,2018-01-26T00:05:27.000000Z,2018-01-27T00:00:00.000000Z
1112,2A,REF04,,GLN,2018-01-26T00:00:00.000000Z,2018-01-26T00:03:07.749000Z
1113,2A,REF04,,GLN,2018-01-26T00:03:48.000000Z,2018-01-26T00:03:57.970000Z
1114,2A,REF04,,GLN,2018-01-26T00:05:27.000000Z,2018-01-26T22:59:59.993000Z
1115,2A,REF04,,GLN,2018-01-26T23:00:00.000000Z,2018-01-27T00:00:00.000000Z
1116,2A,REF04,,GLZ,2018-01-26T00:00:00.000000Z,2018-01-26T00:03:07.749000Z
1117,2A,REF04,,GLZ,2018-01-26T00:03:48.000000Z,2018-01-26T00:03:58.249000Z
1118,2A,REF04,,GLZ,2018-01-26T00:05:27.000000Z,2018-01-27T00:00:00.000000Z
1119,2A,REF07,,GLE,2018-01-26T00:00:00.000000Z,2018-01-26T09:59:59.957000Z
1120,2A,REF07,,GLE,2018-01-26T10:00:00.000000Z,2018-01-26T16:11:33.249000Z
1121,2A,REF07,,GLE,2018-01-26T17:00:00.000000Z,2018-01-27T00:00:00.000000Z
1122,2A,REF07,,GLN,2018-01-26T00:00:00.000000Z,2018-01-26T16:11:33.249000Z
1123,2A,REF07,,GLN,2018-01-26T17:00:00.000000Z,2018-01-27T00:00:00.000000Z
1124,2A,REF07,,GLZ,2018-01-26T00:00:00.000000Z,2018-01-26T16:11:33.249000Z
1125,2A,REF07,,GLZ,2018-01-26T17:00:00.000000Z,2018-01-27T00:00:00.000000Z
1126,2A,REF08,,GLE,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1127,2A,REF08,,GLN,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1128,2A,REF08,,GLZ,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1129,2A,REF10,,GLE,2018-01-26T00:00:00.000000Z,2018-01-26T20:59:59.945000Z
1130,2A,REF10,,GLE,2018-01-26T21:00:00.000000Z,2018-01-27T00:00:00.000000Z
1131,2A,REF10,,GLN,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1132,2A,REF10,,GLZ,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1133,2A,REF11,,GLE,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1134,2A,REF11,,GLN,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1135,2A,REF11,,GLZ,2018-01-26T00:00:00.000000Z,2018-01-27T00:00:00.000000Z
1136,2A,BBS05,,HHE,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1137,2A,BBS05,,HHN,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1138,2A,BBS05,,HHZ,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1139,2A,BBS06,,HHE,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1140,2A,BBS06,,HHN,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1141,2A,BBS06,,HHZ,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1142,2A,REF02,,GLE,2018-01-27T00:00:00.000000Z,2018-01-27T04:33:38.749000Z
1143,2A,REF02,,GLN,2018-01-27T00:00:00.000000Z,2018-01-27T04:33:38.749000Z
1144,2A,REF02,,GLZ,2018-01-27T00:00:00.000000Z,2018-01-27T04:33:39.499000Z
1145,2A,REF04,,GLE,2018-01-27T00:00:00.000000Z,2018-01-27T00:04:22.749000Z
1146,2A,REF04,,GLE,2018-01-27T00:05:03.000000Z,2018-01-27T00:05:11.970000Z
1147,2A,REF04,,GLE,2018-01-27T00:06:46.000000Z,2018-01-27T05:31:52.499000Z
1148,2A,REF04,,GLN,2018-01-27T00:00:00.000000Z,2018-01-27T00:04:22.749000Z
1149,2A,REF04,,GLN,2018-01-27T00:05:03.000000Z,2018-01-27T00:05:12.249000Z
1150,2A,REF04,,GLN,2018-01-27T00:06:46.000000Z,2018-01-27T05:31:52.499000Z
1151,2A,REF04,,GLZ,2018-01-27T00:00:00.000000Z,2018-01-27T00:04:22.749000Z
1152,2A,REF04,,GLZ,2018-01-27T00:05:03.000000Z,2018-01-27T00:05:12.970000Z
1153,2A,REF04,,GLZ,2018-01-27T00:06:46.000000Z,2018-01-27T05:31:53.249000Z
1154,2A,REF07,,GLE,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1155,2A,REF07,,GLN,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1156,2A,REF07,,GLZ,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1157,2A,REF08,,GLE,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1158,2A,REF08,,GLN,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1159,2A,REF08,,GLZ,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1160,2A,REF10,,GLE,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1161,2A,REF10,,GLN,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1162,2A,REF10,,GLZ,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1163,2A,REF11,,GLE,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1164,2A,REF11,,GLN,2018-01-27T00:00:00.000000Z,2018-01-27T14:59:59.955000Z
1165,2A,REF11,,GLN,2018-01-27T15:00:00.000000Z,2018-01-28T00:00:00.000000Z
1166,2A,REF11,,GLZ,2018-01-27T00:00:00.000000Z,2018-01-28T00:00:00.000000Z
1167,2A,BBS05,,HHE,2018-01-28T00:00:00.000000Z,2018-01-28T23:59:59.990000Z
1168,2A,BBS05,,HHN,2018-01-28T00:00:00.000000Z,2018-01-28T23:59:59.990000Z
1169,2A,BBS05,,HHZ,2018-01-28T00:00:00.000000Z,2018-01-28T23:59:59.990000Z
1170,2A,BBS06,,HHE,2018-01-28T00:00:00.000000Z,2018-01-28T23:59:59.990000Z
1171,2A,BBS06,,HHN,2018-01-28T00:00:00.000000Z,2018-01-28T23:59:59.990000Z
1172,2A,BBS06,,HHZ,2018-01-28T00:00:00.000000Z,2018-01-28T23:59:59.990000Z
1173,2A,REF07,,GLE,2018-01-28T00:00:00.000000Z,2018-01-28T23:59:59.999000Z
1174,2A,REF07,,GLN,2018-01-28T00:00:00.000000Z,2018-01-28T08:59:59.981000Z
1175,2A,REF07,,GLN,2018-01-28T09:00:00.000000Z,2018-01-28T23:59:59.999000Z
1176,2A,REF07,,GLZ,2018-01-28T00:00:00.000000Z,2018-01-28T23:59:59.999000Z
1177,2A,REF08,,GLE,2018-01-28T00:00:00.000000Z,2018-01-28T01:59:59.983000Z
1178,2A,REF08,,GLE,2018-01-28T02:00:00.000000Z,2018-01-28T08:59:59.961000Z
1179,2A,REF08,,GLE,2018-01-28T09:00:00.000000Z,2018-01-29T00:00:00.000000Z
1180,2A,REF08,,GLN,2018-01-28T00:00:00.000000Z,2018-01-29T00:00:00.000000Z
1181,2A,REF08,,GLZ,2018-01-28T00:00:00.000000Z,2018-01-29T00:00:00.000000Z
1182,2A,REF10,,GLE,2018-01-28T00:00:00.000000Z,2018-01-28T17:59:59.965000Z
1183,2A,REF10,,GLE,2018-01-28T18:00:00.000000Z,2018-01-29T00:00:00.000000Z
1184,2A,REF10,,GLN,2018-01-28T00:00:00.000000Z,2018-01-28T14:59:59.991000Z
1185,2A,REF10,,GLN,2018-01-28T15:00:00.000000Z,2018-01-29T00:00:00.000000Z
1186,2A,REF10,,GLZ,2018-01-28T00:00:00.000000Z,2018-01-28T05:59:59.995000Z
1187,2A,REF10,,GLZ,2018-01-28T06:00:00.000000Z,2018-01-28T10:59:59.963000Z
1188,2A,REF10,,GLZ,2018-01-28T11:00:00.000000Z,2018-01-29T00:00:00.000000Z
1189,2A,REF11,,GLE,2018-01-28T00:00:00.000000Z,2018-01-29T00:00:00.000000Z
1190,2A,REF11,,GLN,2018-01-28T00:00:00.000000Z,2018-01-28T00:59:59.952000Z
1191,2A,REF11,,GLN,2018-01-28T01:00:00.000000Z,2018-01-29T00:00:00.000000Z
1192,2A,REF11,,GLZ,2018-01-28T00:00:00.000000Z,2018-01-29T00:00:00.000000Z
1193,2A,REF07,,GLE,2018-01-29T08:00:00.000000Z,2018-01-29T23:59:59.999000Z
1194,2A,REF07,,GLN,2018-01-29T08:00:00.000000Z,2018-01-29T13:59:59.991000Z
1195,2A,REF07,,GLN,2018-01-29T14:00:00.000000Z,2018-01-29T23:59:59.999000Z
1196,2A,REF07,,GLZ,2018-01-29T09:00:00.000000Z,2018-01-29T23:59:59.999000Z
1197,2A,REF08,,GLE,2018-01-29T00:00:00.000000Z,2018-01-29T23:59:59.999000Z
1198,2A,REF08,,GLN,2018-01-29T00:00:00.000000Z,2018-01-29T23:59:59.999000Z
1199,2A,REF08,,GLZ,2018-01-29T00:00:00.000000Z,2018-01-29T23:59:59.999000Z
1200,2A,REF10,,GLE,2018-01-29T00:00:00.000000Z,2018-01-30T00:00:00.000000Z
1201,2A,REF10,,GLN,2018-01-29T00:00:00.000000Z,2018-01-29T13:59:59.941000Z
1202,2A,REF10,,GLN,2018-01-29T14:00:00.000000Z,2018-01-29T18:59:59.959000Z
1203,2A,REF10,,GLN,2018-01-29T19:00:00.000000Z,2018-01-30T00:00:00.000000Z
1204,2A,REF10,,GLZ,2018-01-29T00:00:00.000000Z,2018-01-29T00:59:59.995000Z
1205,2A,REF10,,GLZ,2018-01-29T01:00:00.000000Z,2018-01-30T00:00:00.000000Z
1206,2A,REF11,,GLE,2018-01-29T00:00:00.000000Z,2018-01-29T06:59:59.953000Z
1207,2A,REF11,,GLE,2018-01-29T07:00:00.000000Z,2018-01-30T00:00:00.000000Z
1208,2A,REF11,,GLN,2018-01-29T00:00:00.000000Z,2018-01-29T10:59:59.955000Z
1209,2A,REF11,,GLN,2018-01-29T11:00:00.000000Z,2018-01-29T15:59:59.947000Z
1210,2A,REF11,,GLN,2018-01-29T16:00:00.000000Z,2018-01-29T18:59:59.973000Z
1211,2A,REF11,,GLN,2018-01-29T19:00:00.000000Z,2018-01-30T00:00:00.000000Z
1212,2A,REF11,,GLZ,2018-01-29T00:00:00.000000Z,2018-01-29T09:59:59.959000Z
1213,2A,REF11,,GLZ,2018-01-29T10:00:00.000000Z,2018-01-30T00:00:00.000000Z
1214,2A,REF10,,GLE,2018-01-30T00:00:00.000000Z,2018-01-30T01:59:59.943000Z
1215,2A,REF10,,GLE,2018-01-30T02:00:00.000000Z,2018-01-30T18:59:59.964000Z
1216,2A,REF10,,GLE,2018-01-30T19:00:00.000000Z,2018-01-31T00:00:00.000000Z
1217,2A,REF10,,GLN,2018-01-30T00:00:00.000000Z,2018-01-31T00:00:00.000000Z
1218,2A,REF10,,GLZ,2018-01-30T00:00:00.000000Z,2018-01-31T00:00:00.000000Z
1219,2A,REF11,,GLE,2018-01-30T00:00:00.000000Z,2018-01-30T04:59:59.991000Z
1220,2A,REF11,,GLE,2018-01-30T05:00:00.000000Z,2018-01-31T00:00:00.000000Z
1221,2A,REF11,,GLN,2018-01-30T00:00:00.000000Z,2018-01-31T00:00:00.000000Z
1222,2A,REF11,,GLZ,2018-01-30T00:00:00.000000Z,2018-01-31T00:00:00.000000Z
1223,2A,BBS05,,HHE,2018-02-01T00:00:00.000000Z,2018-02-01T00:00:00.000000Z
1224,2A,BBS05,,HHN,2018-02-01T00:00:00.000000Z,2018-02-01T00:00:00.000000Z
1225,2A,BBS05,,HHZ,2018-02-01T00:00:00.000000Z,2018-02-01T00:00:00.000000Z
1226,2A,BBS06,,HHE,2018-02-01T00:00:00.000000Z,2018-02-01T00:00:00.000000Z
1227,2A,BBS06,,HHN,2018-02-01T00:00:00.000000Z,2018-02-01T00:00:00.000000Z
1228,2A,BBS06,,HHZ,2018-02-01T00:00:00.000000Z,2018-02-01T00:00:00.000000Z
1229,2A,REF10,,GLE,2018-01-31T00:00:00.000000Z,2018-01-31T06:59:59.982000Z
1230,2A,REF10,,GLE,2018-01-31T07:00:00.000000Z,2018-02-01T00:00:00.000000Z
1231,2A,REF10,,GLN,2018-01-31T00:00:00.000000Z,2018-02-01T00:00:00.000000Z
1232,2A,REF10,,GLZ,2018-01-31T00:00:00.000000Z,2018-02-01T00:00:00.000000Z
1233,2A,REF11,,GLE,2018-01-31T00:00:00.000000Z,2018-01-31T00:59:59.971000Z
1234,2A,REF11,,GLE,2018-01-31T01:00:00.000000Z,2018-01-31T05:59:59.980000Z
1235,2A,REF11,,GLE,2018-01-31T06:00:00.000000Z,2018-02-01T00:00:00.000000Z
1236,2A,REF11,,GLN,2018-01-31T00:00:00.000000Z,2018-02-01T00:00:00.000000Z
1237,2A,REF11,,GLZ,2018-01-31T00:00:00.000000Z,2018-01-31T07:59:59.963000Z
1238,2A,REF11,,GLZ,2018-01-31T08:00:00.000000Z,2018-01-31T10:59:59.985000Z
1239,2A,REF11,,GLZ,2018-01-31T11:00:00.000000Z,2018-02-01T00:00:00.000000Z
1240,2A,BBS05,,HHE,2018-02-01T00:00:00.000000Z,2018-02-02T00:00:00.000000Z
1241,2A,BBS05,,HHN,2018-02-01T00:00:00.000000Z,2018-02-02T00:00:00.000000Z
1242,2A,BBS05,,HHZ,2018-02-01T00:00:00.000000Z,2018-02-02T00:00:00.000000Z
1243,2A,BBS06,,HHE,2018-02-01T00:00:00.000000Z,2018-02-02T00:00:00.000000Z
1244,2A,BBS06,,HHN,2018-02-01T00:00:00.000000Z,2018-02-02T00:00:00.000000Z
1245,2A,BBS06,,HHZ,2018-02-01T00:00:00.000000Z,2018-02-02T00:00:00.000000Z
1246,2A,REF10,,GLE,2018-02-01T00:00:00.000000Z,2018-02-01T02:55:12.249000Z
1247,2A,REF10,,GLN,2018-02-01T00:00:00.000000Z,2018-02-01T02:55:12.249000Z
1248,2A,REF10,,GLZ,2018-02-01T00:00:00.000000Z,2018-02-01T02:55:12.999000Z
1249,2A,REF11,,GLE,2018-02-01T00:00:00.000000Z,2018-02-02T00:00:00.000000Z
1250,2A,REF11,,GLN,2018-02-01T00:00:00.000000Z,2018-02-02T00:00:00.000000Z
1251,2A,REF11,,GLZ,2018-02-01T00:00:00.000000Z,2018-02-01T14:59:59.991000Z
1252,2A,REF11,,GLZ,2018-02-01T15:00:00.000000Z,2018-02-02T00:00:00.000000Z
1253,2A,BBS05,,HHE,2018-02-02T00:00:00.000000Z,2018-02-03T00:00:00.000000Z
1254,2A,BBS05,,HHN,2018-02-02T00:00:00.000000Z,2018-02-03T00:00:00.000000Z
1255,2A,BBS05,,HHZ,2018-02-02T00:00:00.000000Z,2018-02-03T00:00:00.000000Z
1256,2A,BBS06,,HHE,2018-02-02T00:00:00.000000Z,2018-02-03T00:00:00.000000Z
1257,2A,BBS06,,HHN,2018-02-02T00:00:00.000000Z,2018-02-03T00:00:00.000000Z
1258,2A,BBS06,,HHZ,2018-02-02T00:00:00.000000Z,2018-02-03T00:00:00.000000Z
1259,2A,REF11,,GLE,2018-02-02T00:00:00.000000Z,2018-02-02T04:59:59.999000Z
1260,2A,REF11,,GLN,2018-02-02T00:00:00.000000Z,2018-02-02T04:59:59.999000Z
1261,2A,REF11,,GLZ,2018-02-02T00:00:00.000000Z,2018-02-02T04:59:59.999000Z
1262,2A,BBS05,,HHE,2018-02-03T00:00:00.000000Z,2018-02-04T00:00:00.000000Z
1263,2A,BBS05,,HHN,2018-02-03T00:00:00.000000Z,2018-02-04T00:00:00.000000Z
1264,2A,BBS05,,HHZ,2018-02-03T00:00:00.000000Z,2018-02-04T00:00:00.000000Z
1265,2A,BBS06,,HHE,2018-02-03T00:00:00.000000Z,2018-02-04T00:00:00.000000Z
1266,2A,BBS06,,HHN,2018-02-03T00:00:00.000000Z,2018-02-04T00:00:00.000000Z
1267,2A,BBS06,,HHZ,2018-02-03T00:00:00.000000Z,2018-02-04T00:00:00.000000Z
1268,2A,BBS05,,HHE,2018-02-04T00:00:00.000000Z,2018-02-05T00:00:00.000000Z
1269,2A,BBS05,,HHN,2018-02-04T00:00:00.000000Z,2018-02-05T00:00:00.000000Z
1270,2A,BBS05,,HHZ,2018-02-04T00:00:00.000000Z,2018-02-05T00:00:00.000000Z
1271,2A,BBS06,,HHE,2018-02-04T00:00:00.000000Z,2018-02-05T00:00:00.000000Z
1272,2A,BBS06,,HHN,2018-02-04T00:00:00.000000Z,2018-02-05T00:00:00.000000Z
1273,2A,BBS06,,HHZ,2018-02-04T00:00:00.000000Z,2018-02-05T00:00:00.000000Z
1274,2A,BBS05,,HHE,2018-02-05T00:00:00.000000Z,2018-02-06T00:00:00.000000Z
1275,2A,BBS05,,HHN,2018-02-05T00:00:00.000000Z,2018-02-06T00:00:00.000000Z
1276,2A,BBS05,,HHZ,2018-02-05T00:00:00.000000Z,2018-02-06T00:00:00.000000Z
1277,2A,BBS06,,HHE,2018-02-05T00:00:00.000000Z,2018-02-06T00:00:00.000000Z
1278,2A,BBS06,,HHN,2018-02-05T00:00:00.000000Z,2018-02-06T00:00:00.000000Z
1279,2A,BBS06,,HHZ,2018-02-05T00:00:00.000000Z,2018-02-06T00:00:00.000000Z
1280,2A,BBS05,,HHE,2018-02-06T00:00:00.000000Z,2018-02-07T00:00:00.000000Z
1281,2A,BBS05,,HHN,2018-02-06T00:00:00.000000Z,2018-02-07T00:00:00.000000Z
1282,2A,BBS05,,HHZ,2018-02-06T00:00:00.000000Z,2018-02-07T00:00:00.000000Z
1283,2A,BBS06,,HHE,2018-02-06T00:00:00.000000Z,2018-02-07T00:00:00.000000Z
1284,2A,BBS06,,HHN,2018-02-06T00:00:00.000000Z,2018-02-07T00:00:00.000000Z
1285,2A,BBS06,,HHZ,2018-02-06T00:00:00.000000Z,2018-02-07T00:00:00.000000Z
1286,2A,BBS05,,HHE,2018-02-07T00:00:00.000000Z,2018-02-07T07:45:10.990000Z
1287,2A,BBS05,,HHE,2018-02-07T07:52:51.000000Z,2018-02-07T07:56:01.990000Z
1288,2A,BBS05,,HHE,2018-02-07T07:56:40.000000Z,2018-02-08T00:00:00.000000Z
1289,2A,BBS05,,HHN,2018-02-07T00:00:00.000000Z,2018-02-07T07:45:15.990000Z
1290,2A,BBS05,,HHN,2018-02-07T07:52:48.000000Z,2018-02-07T07:55:57.990000Z
1291,2A,BBS05,,HHN,2018-02-07T07:56:36.000000Z,2018-02-08T00:00:00.000000Z
1292,2A,BBS05,,HHZ,2018-02-07T00:00:00.000000Z,2018-02-07T07:45:08.990000Z
1293,2A,BBS05,,HHZ,2018-02-07T07:52:54.000000Z,2018-02-07T07:55:59.990000Z
1294,2A,BBS05,,HHZ,2018-02-07T07:56:38.000000Z,2018-02-08T00:00:00.000000Z
1295,2A,BBS06,,HHE,2018-02-07T00:00:00.000000Z,2018-02-07T06:08:01.990000Z
1296,2A,BBS06,,HHE,2018-02-07T06:08:57.000000Z,2018-02-07T06:13:56.990000Z
1297,2A,BBS06,,HHE,2018-02-07T06:14:51.000000Z,2018-02-07T06:18:42.990000Z
1298,2A,BBS06,,HHE,2018-02-07T06:24:03.000000Z,2018-02-07T06:27:58.990000Z
1299,2A,BBS06,,HHE,2018-02-07T06:28:02.000000Z,2018-02-08T00:00:00.000000Z
1300,2A,BBS06,,HHN,2018-02-07T00:00:00.000000Z,2018-02-07T06:07:59.990000Z
1301,2A,BBS06,,HHN,2018-02-07T06:09:05.000000Z,2018-02-07T06:13:55.990000Z
1302,2A,BBS06,,HHN,2018-02-07T06:14:51.000000Z,2018-02-07T06:18:40.990000Z
1303,2A,BBS06,,HHN,2018-02-07T06:23:59.000000Z,2018-02-07T06:27:58.990000Z
1304,2A,BBS06,,HHN,2018-02-07T06:28:02.000000Z,2018-02-08T00:00:00.000000Z
1305,2A,BBS06,,HHZ,2018-02-07T00:00:00.000000Z,2018-02-07T06:08:03.990000Z
1306,2A,BBS06,,HHZ,2018-02-07T06:09:07.000000Z,2018-02-07T06:13:55.990000Z
1307,2A,BBS06,,HHZ,2018-02-07T06:14:51.000000Z,2018-02-07T06:18:37.990000Z
1308,2A,BBS06,,HHZ,2018-02-07T06:23:59.000000Z,2018-02-07T06:27:58.990000Z
1309,2A,BBS06,,HHZ,2018-02-07T06:28:02.000000Z,2018-02-08T00:00:00.000000Z
1310,2A,BBS09,,HHE,2018-02-07T05:12:50.000000Z,2018-02-07T05:17:19.990000Z
1311,2A,BBS09,,HHE,2018-02-07T05:26:46.000000Z,2018-02-07T05:30:56.990000Z
1312,2A,BBS09,,HHE,2018-02-07T05:31:23.000000Z,2018-02-08T00:00:00.000000Z
1313,2A,BBS09,,HHN,2018-02-07T05:12:50.000000Z,2018-02-07T05:17:19.990000Z
1314,2A,BBS09,,HHN,2018-02-07T05:26:46.000000Z,2018-02-07T05:30:56.990000Z
1315,2A,BBS09,,HHN,2018-02-07T05:31:23.000000Z,2018-02-08T00:00:00.000000Z
1316,2A,BBS09,,HHZ,2018-02-07T05:12:50.000000Z,2018-02-07T05:17:26.990000Z
1317,2A,BBS09,,HHZ,2018-02-07T05:26:42.000000Z,2018-02-07T05:30:56.990000Z
1318,2A,BBS09,,HHZ,2018-02-07T05:31:23.000000Z,2018-02-08T00:00:00.000000Z
1319,2A,BBS05,,HHE,2018-02-08T00:00:00.000000Z,2018-02-09T00:00:00.000000Z
1320,2A,BBS05,,HHN,2018-02-08T00:00:00.000000Z,2018-02-09T00:00:00.000000Z
1321,2A,BBS05,,HHZ,2018-02-08T00:00:00.000000Z,2018-02-09T00:00:00.000000Z
1322,2A,BBS06,,HHE,2018-02-08T00:00:00.000000Z,2018-02-09T00:00:00.000000Z
1323,2A,BBS06,,HHN,2018-02-08T00:00:00.000000Z,2018-02-09T00:00:00.000000Z
1324,2A,BBS06,,HHZ,2018-02-08T00:00:00.000000Z,2018-02-09T00:00:00.000000Z
1325,2A,BBS09,,HHE,2018-02-08T00:00:00.000000Z,2018-02-09T00:00:00.000000Z
1326,2A,BBS09,,HHN,2018-02-08T00:00:00.000000Z,2018-02-09T00:00:00.000000Z
1327,2A,BBS09,,HHZ,2018-02-08T00:00:00.000000Z,2018-02-09T00:00:00.000000Z
1328,2A,BBS05,,HHE,2018-02-09T00:00:00.000000Z,2018-02-10T00:00:00.000000Z
1329,2A,BBS05,,HHN,2018-02-09T00:00:00.000000Z,2018-02-10T00:00:00.000000Z
1330,2A,BBS05,,HHZ,2018-02-09T00:00:00.000000Z,2018-02-10T00:00:00.000000Z
1331,2A,BBS06,,HHE,2018-02-09T00:00:00.000000Z,2018-02-10T00:00:00.000000Z
1332,2A,BBS06,,HHN,2018-02-09T00:00:00.000000Z,2018-02-10T00:00:00.000000Z
1333,2A,BBS06,,HHZ,2018-02-09T00:00:00.000000Z,2018-02-10T00:00:00.000000Z
1334,2A,BBS09,,HHE,2018-02-09T00:00:00.000000Z,2018-02-10T00:00:00.000000Z
1335,2A,BBS09,,HHN,2018-02-09T00:00:00.000000Z,2018-02-10T00:00:00.000000Z
1336,2A,BBS09,,HHZ,2018-02-09T00:00:00.000000Z,2018-02-10T00:00:00.000000Z
1337,2A,BBS05,,HHE,2018-02-10T00:00:00.000000Z,2018-02-11T00:00:00.000000Z
1338,2A,BBS05,,HHN,2018-02-10T00:00:00.000000Z,2018-02-11T00:00:00.000000Z
1339,2A,BBS05,,HHZ,2018-02-10T00:00:00.000000Z,2018-02-11T00:00:00.000000Z
1340,2A,BBS06,,HHE,2018-02-10T00:00:00.000000Z,2018-02-11T00:00:00.000000Z
1341,2A,BBS06,,HHN,2018-02-10T00:00:00.000000Z,2018-02-11T00:00:00.000000Z
1342,2A,BBS06,,HHZ,2018-02-10T00:00:00.000000Z,2018-02-11T00:00:00.000000Z
1343,2A,BBS09,,HHE,2018-02-10T00:00:00.000000Z,2018-02-11T00:00:00.000000Z
1344,2A,BBS09,,HHN,2018-02-10T00:00:00.000000Z,2018-02-11T00:00:00.000000Z
1345,2A,BBS09,,HHZ,2018-02-10T00:00:00.000000Z,2018-02-11T00:00:00.000000Z
1346,2A,BBS05,,HHE,2018-02-11T00:00:00.000000Z,2018-02-12T00:00:00.000000Z
1347,2A,BBS05,,HHN,2018-02-11T00:00:00.000000Z,2018-02-12T00:00:00.000000Z
1348,2A,BBS05,,HHZ,2018-02-11T00:00:00.000000Z,2018-02-12T00:00:00.000000Z
1349,2A,BBS06,,HHE,2018-02-11T00:00:00.000000Z,2018-02-12T00:00:00.000000Z
1350,2A,BBS06,,HHN,2018-02-11T00:00:00.000000Z,2018-02-12T00:00:00.000000Z
1351,2A,BBS06,,HHZ,2018-02-11T00:00:00.000000Z,2018-02-12T00:00:00.000000Z
1352,2A,BBS09,,HHE,2018-02-11T00:00:00.000000Z,2018-02-12T00:00:00.000000Z
1353,2A,BBS09,,HHN,2018-02-11T00:00:00.000000Z,2018-02-12T00:00:00.000000Z
1354,2A,BBS09,,HHZ,2018-02-11T00:00:00.000000Z,2018-02-12T00:00:00.000000Z
1355,2A,BBS05,,HHE,2018-02-12T00:00:00.000000Z,2018-02-13T00:00:00.000000Z
1356,2A,BBS05,,HHN,2018-02-12T00:00:00.000000Z,2018-02-13T00:00:00.000000Z
1357,2A,BBS05,,HHZ,2018-02-12T00:00:00.000000Z,2018-02-13T00:00:00.000000Z
1358,2A,BBS06,,HHE,2018-02-12T00:00:00.000000Z,2018-02-12T22:00:49.990000Z
1359,2A,BBS06,,HHN,2018-02-12T00:00:00.000000Z,2018-02-12T22:00:46.990000Z
1360,2A,BBS06,,HHZ,2018-02-12T00:00:00.000000Z,2018-02-12T22:00:48.990000Z
1361,2A,BBS09,,HHE,2018-02-12T00:00:00.000000Z,2018-02-13T00:00:00.000000Z
1362,2A,BBS09,,HHN,2018-02-12T00:00:00.000000Z,2018-02-13T00:00:00.000000Z
